Unnamed: 0,raw_data,date,price,percent,district,small_district
6262,"2018年03月房价
70735元/㎡
11.82%↓
福田
yuanling",2018年03月房价,70735元/㎡,11.82%↓,福田,yuanling
6263,"2018年04月房价
71229元/㎡
0.7%↑
福田
yuanling",2018年04月房价,71229元/㎡,0.7%↑,福田,yuanling
6264,"2018年05月房价
72091元/㎡
1.21%↑
福田
yuanling",2018年05月房价,72091元/㎡,1.21%↑,福田,yuanling
6265,"2018年06月房价
71904元/㎡
0.26%↓
福田
yuanling",2018年06月房价,71904元/㎡,0.26%↓,福田,yuanling
6266,"2018年07月房价
71835元/㎡
0.1%↓
福田
yuanling",2018年07月房价,71835元/㎡,0.1%↓,福田,yuanling
6267,"2018年08月房价
71743元/㎡
0.13%↓
福田
yuanling",2018年08月房价,71743元/㎡,0.13%↓,福田,yuanling
6268,"2018年09月房价
72362元/㎡
0.86%↑
福田
yuanling",2018年09月房价,72362元/㎡,0.86%↑,福田,yuanling
6269,"2018年10月房价
72101元/㎡
0.36%↓
福田
yuanling",2018年10月房价,72101元/㎡,0.36%↓,福田,yuanling
6270,"2018年11月房价
72146元/㎡
0.06%↑
福田
yuanling",2018年11月房价,72146元/㎡,0.06%↑,福田,yuanling
6271,"2018年12月房价
70526元/㎡
2.25%↓
福田
yuanling",2018年12月房价,70526元/㎡,2.25%↓,福田,yuanling
6272,"2013年01月房价
11685元/㎡
1.97%↑
龙岗
henggang",2013年01月房价,11685元/㎡,1.97%↑,龙岗,henggang
6273,"2013年02月房价
11953元/㎡
2.29%↑
龙岗
henggang",2013年02月房价,11953元/㎡,2.29%↑,龙岗,henggang
6274,"2013年03月房价
12169元/㎡
1.81%↑
龙岗
henggang",2013年03月房价,12169元/㎡,1.81%↑,龙岗,henggang
6275,"2013年04月房价
12533元/㎡
2.99%↑
龙岗
henggang",2013年04月房价,12533元/㎡,2.99%↑,龙岗,henggang
6276,"2013年05月房价
13036元/㎡
4.01%↑
龙岗
henggang",2013年05月房价,13036元/㎡,4.01%↑,龙岗,henggang
6277,"2013年06月房价
13293元/㎡
1.97%↑
龙岗
henggang",2013年06月房价,13293元/㎡,1.97%↑,龙岗,henggang
6278,"2013年07月房价
13531元/㎡
1.79%↑
龙岗
henggang",2013年07月房价,13531元/㎡,1.79%↑,龙岗,henggang
6279,"2013年08月房价
14268元/㎡
5.45%↑
龙岗
henggang",2013年08月房价,14268元/㎡,5.45%↑,龙岗,henggang
6280,"2013年09月房价
14737元/㎡
3.29%↑
龙岗
henggang",2013年09月房价,14737元/㎡,3.29%↑,龙岗,henggang
6281,"2013年10月房价
15300元/㎡
3.82%↑
龙岗
henggang",2013年10月房价,15300元/㎡,3.82%↑,龙岗,henggang
6282,"2013年11月房价
15972元/㎡
4.39%↑
龙岗
henggang",2013年11月房价,15972元/㎡,4.39%↑,龙岗,henggang
6283,"2013年12月房价
16367元/㎡
2.47%↑
龙岗
henggang",2013年12月房价,16367元/㎡,2.47%↑,龙岗,henggang
6284,"2019年01月房价
25336元/㎡
0.95%↓
龙岗
dapengw",2019年01月房价,25336元/㎡,0.95%↓,龙岗,dapengw
6285,"2019年02月房价
27819元/㎡
9.8%↑
龙岗
dapengw",2019年02月房价,27819元/㎡,9.8%↑,龙岗,dapengw
6286,"2019年03月房价
26327元/㎡
5.36%↓
龙岗
dapengw",2019年03月房价,26327元/㎡,5.36%↓,龙岗,dapengw
6287,"2019年04月房价
26523元/㎡
0.75%↑
龙岗
dapengw",2019年04月房价,26523元/㎡,0.75%↑,龙岗,dapengw
6288,"2019年05月房价
23952元/㎡
9.69%↓
龙岗
dapengw",2019年05月房价,23952元/㎡,9.69%↓,龙岗,dapengw
6289,"2019年06月房价
23737元/㎡
0.89%↓
龙岗
dapengw",2019年06月房价,23737元/㎡,0.89%↓,龙岗,dapengw
6290,"2019年07月房价
24828元/㎡
4.6%↑
龙岗
dapengw",2019年07月房价,24828元/㎡,4.6%↑,龙岗,dapengw
6291,"2019年08月房价
22623元/㎡
8.88%↓
龙岗
dapengw",2019年08月房价,22623元/㎡,8.88%↓,龙岗,dapengw
6292,"2019年09月房价
23427元/㎡
3.56%↑
龙岗
dapengw",2019年09月房价,23427元/㎡,3.56%↑,龙岗,dapengw
6293,"2019年10月房价
21096元/㎡
9.95%↓
龙岗
dapengw",2019年10月房价,21096元/㎡,9.95%↓,龙岗,dapengw
6294,"2019年11月房价
21067元/㎡
0.13%↓
龙岗
dapengw",2019年11月房价,21067元/㎡,0.13%↓,龙岗,dapengw
6295,"2019年12月房价
22437元/㎡
6.5%↑
龙岗
dapengw",2019年12月房价,22437元/㎡,6.5%↑,龙岗,dapengw
6296,"2020年01月房价
34094元/㎡
1.47%↑
龙岗
longgangzhongxincheng",2020年01月房价,34094元/㎡,1.47%↑,龙岗,longgangzhongxincheng
6297,"2020年02月房价
34381元/㎡
0.84%↑
龙岗
longgangzhongxincheng",2020年02月房价,34381元/㎡,0.84%↑,龙岗,longgangzhongxincheng
6298,"2020年03月房价
34820元/㎡
1.28%↑
龙岗
longgangzhongxincheng",2020年03月房价,34820元/㎡,1.28%↑,龙岗,longgangzhongxincheng
6299,"2020年04月房价
35147元/㎡
0.94%↑
龙岗
longgangzhongxincheng",2020年04月房价,35147元/㎡,0.94%↑,龙岗,longgangzhongxincheng
6300,"2020年05月房价
35051元/㎡
0.27%↓
龙岗
longgangzhongxincheng",2020年05月房价,35051元/㎡,0.27%↓,龙岗,longgangzhongxincheng
6301,"2020年06月房价
35368元/㎡
0.9%↑
龙岗
longgangzhongxincheng",2020年06月房价,35368元/㎡,0.9%↑,龙岗,longgangzhongxincheng
6302,"2020年07月房价
35481元/㎡
0.32%↑
龙岗
longgangzhongxincheng",2020年07月房价,35481元/㎡,0.32%↑,龙岗,longgangzhongxincheng
6303,"2020年08月房价
35969元/㎡
1.38%↑
龙岗
longgangzhongxincheng",2020年08月房价,35969元/㎡,1.38%↑,龙岗,longgangzhongxincheng
6304,"2020年09月房价
36886元/㎡
2.55%↑
龙岗
longgangzhongxincheng",2020年09月房价,36886元/㎡,2.55%↑,龙岗,longgangzhongxincheng
6305,"2020年10月房价
36983元/㎡
0.26%↑
龙岗
longgangzhongxincheng",2020年10月房价,36983元/㎡,0.26%↑,龙岗,longgangzhongxincheng
6306,"2020年11月房价
37168元/㎡
0.5%↑
龙岗
longgangzhongxincheng",2020年11月房价,37168元/㎡,0.5%↑,龙岗,longgangzhongxincheng
6307,"2020年01月房价
66387元/㎡
0.31%↑
福田
huanggang",2020年01月房价,66387元/㎡,0.31%↑,福田,huanggang
6308,"2020年02月房价
67144元/㎡
1.14%↑
福田
huanggang",2020年02月房价,67144元/㎡,1.14%↑,福田,huanggang
6309,"2020年03月房价
68606元/㎡
2.18%↑
福田
huanggang",2020年03月房价,68606元/㎡,2.18%↑,福田,huanggang
6310,"2020年04月房价
69439元/㎡
1.21%↑
福田
huanggang",2020年04月房价,69439元/㎡,1.21%↑,福田,huanggang
6311,"2020年05月房价
70841元/㎡
2.02%↑
福田
huanggang",2020年05月房价,70841元/㎡,2.02%↑,福田,huanggang
6312,"2020年06月房价
74644元/㎡
5.37%↑
福田
huanggang",2020年06月房价,74644元/㎡,5.37%↑,福田,huanggang
6313,"2020年07月房价
78993元/㎡
5.83%↑
福田
huanggang",2020年07月房价,78993元/㎡,5.83%↑,福田,huanggang
6314,"2020年08月房价
82785元/㎡
4.8%↑
福田
huanggang",2020年08月房价,82785元/㎡,4.8%↑,福田,huanggang
6315,"2020年09月房价
83886元/㎡
1.33%↑
福田
huanggang",2020年09月房价,83886元/㎡,1.33%↑,福田,huanggang
6316,"2020年10月房价
84312元/㎡
0.51%↑
福田
huanggang",2020年10月房价,84312元/㎡,0.51%↑,福田,huanggang
6317,"2020年11月房价
84200元/㎡
0.13%↓
福田
huanggang",2020年11月房价,84200元/㎡,0.13%↓,福田,huanggang
6318,"2017年01月房价
47423元/㎡
4.45%↓
盐田
meisha",2017年01月房价,47423元/㎡,4.45%↓,盐田,meisha
6319,"2017年02月房价
50542元/㎡
6.58%↑
盐田
meisha",2017年02月房价,50542元/㎡,6.58%↑,盐田,meisha
6320,"2017年03月房价
46054元/㎡
8.88%↓
盐田
meisha",2017年03月房价,46054元/㎡,8.88%↓,盐田,meisha
6321,"2017年04月房价
50844元/㎡
10.4%↑
盐田
meisha",2017年04月房价,50844元/㎡,10.4%↑,盐田,meisha
6322,"2017年05月房价
45128元/㎡
11.24%↓
盐田
meisha",2017年05月房价,45128元/㎡,11.24%↓,盐田,meisha
6323,"2017年06月房价
41645元/㎡
7.72%↓
盐田
meisha",2017年06月房价,41645元/㎡,7.72%↓,盐田,meisha
6324,"2017年07月房价
50430元/㎡
21.1%↑
盐田
meisha",2017年07月房价,50430元/㎡,21.1%↑,盐田,meisha
6325,"2017年08月房价
58076元/㎡
15.16%↑
盐田
meisha",2017年08月房价,58076元/㎡,15.16%↑,盐田,meisha
6326,"2017年09月房价
60760元/㎡
4.62%↑
盐田
meisha",2017年09月房价,60760元/㎡,4.62%↑,盐田,meisha
6327,"2017年10月房价
59229元/㎡
2.52%↓
盐田
meisha",2017年10月房价,59229元/㎡,2.52%↓,盐田,meisha
6328,"2017年11月房价
56994元/㎡
3.77%↓
盐田
meisha",2017年11月房价,56994元/㎡,3.77%↓,盐田,meisha
6329,"2017年12月房价
55971元/㎡
1.79%↓
盐田
meisha",2017年12月房价,55971元/㎡,1.79%↓,盐田,meisha
6330,"2017年01月房价
74456元/㎡
3.61%↑
福田
zhuzilina",2017年01月房价,74456元/㎡,3.61%↑,福田,zhuzilina
6331,"2017年02月房价
74080元/㎡
0.51%↓
福田
zhuzilina",2017年02月房价,74080元/㎡,0.51%↓,福田,zhuzilina
6332,"2017年03月房价
77870元/㎡
5.12%↑
福田
zhuzilina",2017年03月房价,77870元/㎡,5.12%↑,福田,zhuzilina
6333,"2017年04月房价
81909元/㎡
5.19%↑
福田
zhuzilina",2017年04月房价,81909元/㎡,5.19%↑,福田,zhuzilina
6334,"2017年05月房价
83541元/㎡
1.99%↑
福田
zhuzilina",2017年05月房价,83541元/㎡,1.99%↑,福田,zhuzilina
6335,"2017年06月房价
84293元/㎡
0.9%↑
福田
zhuzilina",2017年06月房价,84293元/㎡,0.9%↑,福田,zhuzilina
6336,"2017年07月房价
85646元/㎡
1.61%↑
福田
zhuzilina",2017年07月房价,85646元/㎡,1.61%↑,福田,zhuzilina
6337,"2017年08月房价
85097元/㎡
0.64%↓
福田
zhuzilina",2017年08月房价,85097元/㎡,0.64%↓,福田,zhuzilina
6338,"2017年09月房价
84677元/㎡
0.49%↓
福田
zhuzilina",2017年09月房价,84677元/㎡,0.49%↓,福田,zhuzilina
6339,"2017年10月房价
79570元/㎡
6.03%↓
福田
zhuzilina",2017年10月房价,79570元/㎡,6.03%↓,福田,zhuzilina
6340,"2017年11月房价
71580元/㎡
10.04%↓
福田
zhuzilina",2017年11月房价,71580元/㎡,10.04%↓,福田,zhuzilina
6341,"2017年12月房价
73391元/㎡
2.53%↑
福田
zhuzilina",2017年12月房价,73391元/㎡,2.53%↑,福田,zhuzilina
6342,"2012年01月房价
18988元/㎡
--
南山
xili",2012年01月房价,18988元/㎡,--,南山,xili
6343,"2012年02月房价
18718元/㎡
1.42%↓
南山
xili",2012年02月房价,18718元/㎡,1.42%↓,南山,xili
6344,"2012年03月房价
18860元/㎡
0.76%↑
南山
xili",2012年03月房价,18860元/㎡,0.76%↑,南山,xili
6345,"2012年04月房价
18916元/㎡
0.3%↑
南山
xili",2012年04月房价,18916元/㎡,0.3%↑,南山,xili
6346,"2012年05月房价
18972元/㎡
0.3%↑
南山
xili",2012年05月房价,18972元/㎡,0.3%↑,南山,xili
6347,"2012年06月房价
19022元/㎡
0.26%↑
南山
xili",2012年06月房价,19022元/㎡,0.26%↑,南山,xili
6348,"2012年07月房价
19469元/㎡
2.35%↑
南山
xili",2012年07月房价,19469元/㎡,2.35%↑,南山,xili
6349,"2012年08月房价
19494元/㎡
0.13%↑
南山
xili",2012年08月房价,19494元/㎡,0.13%↑,南山,xili
6350,"2012年09月房价
20011元/㎡
2.65%↑
南山
xili",2012年09月房价,20011元/㎡,2.65%↑,南山,xili
6351,"2012年10月房价
20218元/㎡
1.03%↑
南山
xili",2012年10月房价,20218元/㎡,1.03%↑,南山,xili
6352,"2012年11月房价
20284元/㎡
0.33%↑
南山
xili",2012年11月房价,20284元/㎡,0.33%↑,南山,xili
6353,"2012年12月房价
21157元/㎡
4.3%↑
南山
xili",2012年12月房价,21157元/㎡,4.3%↑,南山,xili
6354,"2016年01月房价
41013元/㎡
11.22%↑
罗湖
buxin",2016年01月房价,41013元/㎡,11.22%↑,罗湖,buxin
6355,"2016年02月房价
42391元/㎡
3.36%↑
罗湖
buxin",2016年02月房价,42391元/㎡,3.36%↑,罗湖,buxin
6356,"2016年03月房价
43713元/㎡
3.12%↑
罗湖
buxin",2016年03月房价,43713元/㎡,3.12%↑,罗湖,buxin
6357,"2016年04月房价
43681元/㎡
0.07%↓
罗湖
buxin",2016年04月房价,43681元/㎡,0.07%↓,罗湖,buxin
6358,"2016年05月房价
42616元/㎡
2.44%↓
罗湖
buxin",2016年05月房价,42616元/㎡,2.44%↓,罗湖,buxin
6359,"2016年06月房价
41716元/㎡
2.11%↓
罗湖
buxin",2016年06月房价,41716元/㎡,2.11%↓,罗湖,buxin
6360,"2016年07月房价
41689元/㎡
0.07%↓
罗湖
buxin",2016年07月房价,41689元/㎡,0.07%↓,罗湖,buxin
6361,"2016年08月房价
41809元/㎡
0.29%↑
罗湖
buxin",2016年08月房价,41809元/㎡,0.29%↑,罗湖,buxin
6362,"2016年09月房价
42714元/㎡
2.16%↑
罗湖
buxin",2016年09月房价,42714元/㎡,2.16%↑,罗湖,buxin
6363,"2016年10月房价
44177元/㎡
3.43%↑
罗湖
buxin",2016年10月房价,44177元/㎡,3.43%↑,罗湖,buxin
6364,"2016年11月房价
44594元/㎡
0.94%↑
罗湖
buxin",2016年11月房价,44594元/㎡,0.94%↑,罗湖,buxin
6365,"2016年12月房价
44083元/㎡
1.15%↓
罗湖
buxin",2016年12月房价,44083元/㎡,1.15%↓,罗湖,buxin
6366,"2019年01月房价
33496元/㎡
0.7%↓
龙岗
longgangzhongxincheng",2019年01月房价,33496元/㎡,0.7%↓,龙岗,longgangzhongxincheng
6367,"2019年02月房价
33673元/㎡
0.53%↑
龙岗
longgangzhongxincheng",2019年02月房价,33673元/㎡,0.53%↑,龙岗,longgangzhongxincheng
6368,"2019年03月房价
33414元/㎡
0.77%↓
龙岗
longgangzhongxincheng",2019年03月房价,33414元/㎡,0.77%↓,龙岗,longgangzhongxincheng
6369,"2019年04月房价
33481元/㎡
0.2%↑
龙岗
longgangzhongxincheng",2019年04月房价,33481元/㎡,0.2%↑,龙岗,longgangzhongxincheng
6370,"2019年05月房价
33274元/㎡
0.62%↓
龙岗
longgangzhongxincheng",2019年05月房价,33274元/㎡,0.62%↓,龙岗,longgangzhongxincheng
6371,"2019年06月房价
33421元/㎡
0.44%↑
龙岗
longgangzhongxincheng",2019年06月房价,33421元/㎡,0.44%↑,龙岗,longgangzhongxincheng
6372,"2019年07月房价
33732元/㎡
0.93%↑
龙岗
longgangzhongxincheng",2019年07月房价,33732元/㎡,0.93%↑,龙岗,longgangzhongxincheng
6373,"2019年08月房价
33320元/㎡
1.22%↓
龙岗
longgangzhongxincheng",2019年08月房价,33320元/㎡,1.22%↓,龙岗,longgangzhongxincheng
6374,"2019年09月房价
33232元/㎡
0.26%↓
龙岗
longgangzhongxincheng",2019年09月房价,33232元/㎡,0.26%↓,龙岗,longgangzhongxincheng
6375,"2019年10月房价
33335元/㎡
0.31%↑
龙岗
longgangzhongxincheng",2019年10月房价,33335元/㎡,0.31%↑,龙岗,longgangzhongxincheng
6376,"2019年11月房价
33060元/㎡
0.82%↓
龙岗
longgangzhongxincheng",2019年11月房价,33060元/㎡,0.82%↓,龙岗,longgangzhongxincheng
6377,"2019年12月房价
33601元/㎡
1.64%↑
龙岗
longgangzhongxincheng",2019年12月房价,33601元/㎡,1.64%↑,龙岗,longgangzhongxincheng
6378,"2015年01月房价
16224元/㎡
1%↑
龙岗
longgangzhongxincheng",2015年01月房价,16224元/㎡,1%↑,龙岗,longgangzhongxincheng
6379,"2015年02月房价
16404元/㎡
1%↑
龙岗
longgangzhongxincheng",2015年02月房价,16404元/㎡,1%↑,龙岗,longgangzhongxincheng
6380,"2015年03月房价
16528元/㎡
1%↑
龙岗
longgangzhongxincheng",2015年03月房价,16528元/㎡,1%↑,龙岗,longgangzhongxincheng
6381,"2015年04月房价
17006元/㎡
3%↑
龙岗
longgangzhongxincheng",2015年04月房价,17006元/㎡,3%↑,龙岗,longgangzhongxincheng
6382,"2015年05月房价
17987元/㎡
6%↑
龙岗
longgangzhongxincheng",2015年05月房价,17987元/㎡,6%↑,龙岗,longgangzhongxincheng
6383,"2015年06月房价
19963元/㎡
11%↑
龙岗
longgangzhongxincheng",2015年06月房价,19963元/㎡,11%↑,龙岗,longgangzhongxincheng
6384,"2015年07月房价
22787元/㎡
14%↑
龙岗
longgangzhongxincheng",2015年07月房价,22787元/㎡,14%↑,龙岗,longgangzhongxincheng
6385,"2015年08月房价
24321元/㎡
7%↑
龙岗
longgangzhongxincheng",2015年08月房价,24321元/㎡,7%↑,龙岗,longgangzhongxincheng
6386,"2015年09月房价
24915元/㎡
2%↑
龙岗
longgangzhongxincheng",2015年09月房价,24915元/㎡,2%↑,龙岗,longgangzhongxincheng
6387,"2015年10月房价
24897元/㎡
--
龙岗
longgangzhongxincheng",2015年10月房价,24897元/㎡,--,龙岗,longgangzhongxincheng
6388,"2015年11月房价
25314元/㎡
2%↑
龙岗
longgangzhongxincheng",2015年11月房价,25314元/㎡,2%↑,龙岗,longgangzhongxincheng
6389,"2015年12月房价
26884元/㎡
6%↑
龙岗
longgangzhongxincheng",2015年12月房价,26884元/㎡,6%↑,龙岗,longgangzhongxincheng
6390,"2016年01月房价
51773元/㎡
10.98%↑
宝安中心
baoanzhongxin",2016年01月房价,51773元/㎡,10.98%↑,宝安中心,baoanzhongxin
6391,"2016年02月房价
54403元/㎡
5.08%↑
宝安中心
baoanzhongxin",2016年02月房价,54403元/㎡,5.08%↑,宝安中心,baoanzhongxin
6392,"2016年03月房价
57450元/㎡
5.6%↑
宝安中心
baoanzhongxin",2016年03月房价,57450元/㎡,5.6%↑,宝安中心,baoanzhongxin
6393,"2016年04月房价
58612元/㎡
2.02%↑
宝安中心
baoanzhongxin",2016年04月房价,58612元/㎡,2.02%↑,宝安中心,baoanzhongxin
6394,"2016年05月房价
57570元/㎡
1.78%↓
宝安中心
baoanzhongxin",2016年05月房价,57570元/㎡,1.78%↓,宝安中心,baoanzhongxin
6395,"2016年06月房价
55529元/㎡
3.55%↓
宝安中心
baoanzhongxin",2016年06月房价,55529元/㎡,3.55%↓,宝安中心,baoanzhongxin
6396,"2016年07月房价
56090元/㎡
1.01%↑
宝安中心
baoanzhongxin",2016年07月房价,56090元/㎡,1.01%↑,宝安中心,baoanzhongxin
6397,"2016年08月房价
56293元/㎡
0.36%↑
宝安中心
baoanzhongxin",2016年08月房价,56293元/㎡,0.36%↑,宝安中心,baoanzhongxin
6398,"2016年09月房价
55872元/㎡
0.75%↓
宝安中心
baoanzhongxin",2016年09月房价,55872元/㎡,0.75%↓,宝安中心,baoanzhongxin
6399,"2016年10月房价
57065元/㎡
2.14%↑
宝安中心
baoanzhongxin",2016年10月房价,57065元/㎡,2.14%↑,宝安中心,baoanzhongxin
6400,"2016年11月房价
58022元/㎡
1.68%↑
宝安中心
baoanzhongxin",2016年11月房价,58022元/㎡,1.68%↑,宝安中心,baoanzhongxin
6401,"2016年12月房价
59615元/㎡
2.75%↑
宝安中心
baoanzhongxin",2016年12月房价,59615元/㎡,2.75%↑,宝安中心,baoanzhongxin
6402,"2016年01月房价
43780元/㎡
5.33%↑
龙华
mingzhi",2016年01月房价,43780元/㎡,5.33%↑,龙华,mingzhi
6403,"2016年02月房价
45153元/㎡
3.14%↑
龙华
mingzhi",2016年02月房价,45153元/㎡,3.14%↑,龙华,mingzhi
6404,"2016年03月房价
48428元/㎡
7.25%↑
龙华
mingzhi",2016年03月房价,48428元/㎡,7.25%↑,龙华,mingzhi
6405,"2016年04月房价
48355元/㎡
0.15%↓
龙华
mingzhi",2016年04月房价,48355元/㎡,0.15%↓,龙华,mingzhi
6406,"2016年05月房价
47055元/㎡
2.69%↓
龙华
mingzhi",2016年05月房价,47055元/㎡,2.69%↓,龙华,mingzhi
6407,"2016年06月房价
46864元/㎡
0.41%↓
龙华
mingzhi",2016年06月房价,46864元/㎡,0.41%↓,龙华,mingzhi
6408,"2016年07月房价
46400元/㎡
0.99%↓
龙华
mingzhi",2016年07月房价,46400元/㎡,0.99%↓,龙华,mingzhi
6409,"2016年08月房价
47522元/㎡
2.42%↑
龙华
mingzhi",2016年08月房价,47522元/㎡,2.42%↑,龙华,mingzhi
6410,"2016年09月房价
47625元/㎡
0.22%↑
龙华
mingzhi",2016年09月房价,47625元/㎡,0.22%↑,龙华,mingzhi
6411,"2016年10月房价
48283元/㎡
1.38%↑
龙华
mingzhi",2016年10月房价,48283元/㎡,1.38%↑,龙华,mingzhi
6412,"2016年11月房价
47706元/㎡
1.2%↓
龙华
mingzhi",2016年11月房价,47706元/㎡,1.2%↓,龙华,mingzhi
6413,"2016年12月房价
46901元/㎡
1.69%↓
龙华
mingzhi",2016年12月房价,46901元/㎡,1.69%↓,龙华,mingzhi
6414,"2013年01月房价
20439元/㎡
1.37%↑
南山
nanyou",2013年01月房价,20439元/㎡,1.37%↑,南山,nanyou
6415,"2013年02月房价
20955元/㎡
2.52%↑
南山
nanyou",2013年02月房价,20955元/㎡,2.52%↑,南山,nanyou
6416,"2013年03月房价
21802元/㎡
4.04%↑
南山
nanyou",2013年03月房价,21802元/㎡,4.04%↑,南山,nanyou
6417,"2013年04月房价
22801元/㎡
4.58%↑
南山
nanyou",2013年04月房价,22801元/㎡,4.58%↑,南山,nanyou
6418,"2013年05月房价
23513元/㎡
3.12%↑
南山
nanyou",2013年05月房价,23513元/㎡,3.12%↑,南山,nanyou
6419,"2013年06月房价
24135元/㎡
2.65%↑
南山
nanyou",2013年06月房价,24135元/㎡,2.65%↑,南山,nanyou
6420,"2013年07月房价
25241元/㎡
4.58%↑
南山
nanyou",2013年07月房价,25241元/㎡,4.58%↑,南山,nanyou
6421,"2013年08月房价
25149元/㎡
0.36%↓
南山
nanyou",2013年08月房价,25149元/㎡,0.36%↓,南山,nanyou
6422,"2013年09月房价
25721元/㎡
2.27%↑
南山
nanyou",2013年09月房价,25721元/㎡,2.27%↑,南山,nanyou
6423,"2013年10月房价
25618元/㎡
0.4%↓
南山
nanyou",2013年10月房价,25618元/㎡,0.4%↓,南山,nanyou
6424,"2013年11月房价
25711元/㎡
0.36%↑
南山
nanyou",2013年11月房价,25711元/㎡,0.36%↑,南山,nanyou
6425,"2013年12月房价
26307元/㎡
2.32%↑
南山
nanyou",2013年12月房价,26307元/㎡,2.32%↑,南山,nanyou
6426,"2018年01月房价
59731元/㎡
4.78%↑
福田
chiwei",2018年01月房价,59731元/㎡,4.78%↑,福田,chiwei
6427,"2018年02月房价
62698元/㎡
4.97%↑
福田
chiwei",2018年02月房价,62698元/㎡,4.97%↑,福田,chiwei
6428,"2018年03月房价
55432元/㎡
11.59%↓
福田
chiwei",2018年03月房价,55432元/㎡,11.59%↓,福田,chiwei
6429,"2018年04月房价
55333元/㎡
0.18%↓
福田
chiwei",2018年04月房价,55333元/㎡,0.18%↓,福田,chiwei
6430,"2018年05月房价
55612元/㎡
0.51%↑
福田
chiwei",2018年05月房价,55612元/㎡,0.51%↑,福田,chiwei
6431,"2018年06月房价
55711元/㎡
0.18%↑
福田
chiwei",2018年06月房价,55711元/㎡,0.18%↑,福田,chiwei
6432,"2018年07月房价
54574元/㎡
2.04%↓
福田
chiwei",2018年07月房价,54574元/㎡,2.04%↓,福田,chiwei
6433,"2018年08月房价
57339元/㎡
5.07%↑
福田
chiwei",2018年08月房价,57339元/㎡,5.07%↑,福田,chiwei
6434,"2018年09月房价
56992元/㎡
0.61%↓
福田
chiwei",2018年09月房价,56992元/㎡,0.61%↓,福田,chiwei
6435,"2018年10月房价
57562元/㎡
1%↑
福田
chiwei",2018年10月房价,57562元/㎡,1%↑,福田,chiwei
6436,"2018年11月房价
55508元/㎡
3.57%↓
福田
chiwei",2018年11月房价,55508元/㎡,3.57%↓,福田,chiwei
6437,"2018年12月房价
54909元/㎡
1.08%↓
福田
chiwei",2018年12月房价,54909元/㎡,1.08%↓,福田,chiwei
6438,"2017年01月房价
65645元/㎡
0.41%↓
南山
shekou",2017年01月房价,65645元/㎡,0.41%↓,南山,shekou
6439,"2017年02月房价
65463元/㎡
0.28%↓
南山
shekou",2017年02月房价,65463元/㎡,0.28%↓,南山,shekou
6440,"2017年03月房价
64898元/㎡
0.86%↓
南山
shekou",2017年03月房价,64898元/㎡,0.86%↓,南山,shekou
6441,"2017年04月房价
65350元/㎡
0.7%↑
南山
shekou",2017年04月房价,65350元/㎡,0.7%↑,南山,shekou
6442,"2017年05月房价
68838元/㎡
5.34%↑
南山
shekou",2017年05月房价,68838元/㎡,5.34%↑,南山,shekou
6443,"2017年06月房价
70299元/㎡
2.12%↑
南山
shekou",2017年06月房价,70299元/㎡,2.12%↑,南山,shekou
6444,"2017年07月房价
71020元/㎡
1.03%↑
南山
shekou",2017年07月房价,71020元/㎡,1.03%↑,南山,shekou
6445,"2017年08月房价
72153元/㎡
1.59%↑
南山
shekou",2017年08月房价,72153元/㎡,1.59%↑,南山,shekou
6446,"2017年09月房价
72254元/㎡
0.14%↑
南山
shekou",2017年09月房价,72254元/㎡,0.14%↑,南山,shekou
6447,"2017年10月房价
75146元/㎡
4%↑
南山
shekou",2017年10月房价,75146元/㎡,4%↑,南山,shekou
6448,"2017年11月房价
74716元/㎡
0.57%↓
南山
shekou",2017年11月房价,74716元/㎡,0.57%↓,南山,shekou
6449,"2017年12月房价
73334元/㎡
1.85%↓
南山
shekou",2017年12月房价,73334元/㎡,1.85%↓,南山,shekou
6450,"2019年01月房价
52773元/㎡
0.09%↑
罗湖
liantang",2019年01月房价,52773元/㎡,0.09%↑,罗湖,liantang
6451,"2019年02月房价
52919元/㎡
0.28%↑
罗湖
liantang",2019年02月房价,52919元/㎡,0.28%↑,罗湖,liantang
6452,"2019年03月房价
54392元/㎡
2.78%↑
罗湖
liantang",2019年03月房价,54392元/㎡,2.78%↑,罗湖,liantang
6453,"2019年04月房价
54019元/㎡
0.69%↓
罗湖
liantang",2019年04月房价,54019元/㎡,0.69%↓,罗湖,liantang
6454,"2019年05月房价
54324元/㎡
0.57%↑
罗湖
liantang",2019年05月房价,54324元/㎡,0.57%↑,罗湖,liantang
6455,"2019年06月房价
54351元/㎡
0.05%↑
罗湖
liantang",2019年06月房价,54351元/㎡,0.05%↑,罗湖,liantang
6456,"2019年07月房价
54816元/㎡
0.86%↑
罗湖
liantang",2019年07月房价,54816元/㎡,0.86%↑,罗湖,liantang
6457,"2019年08月房价
54855元/㎡
0.07%↑
罗湖
liantang",2019年08月房价,54855元/㎡,0.07%↑,罗湖,liantang
6458,"2019年09月房价
54542元/㎡
0.57%↓
罗湖
liantang",2019年09月房价,54542元/㎡,0.57%↓,罗湖,liantang
6459,"2019年10月房价
53961元/㎡
1.06%↓
罗湖
liantang",2019年10月房价,53961元/㎡,1.06%↓,罗湖,liantang
6460,"2019年11月房价
53410元/㎡
1.02%↓
罗湖
liantang",2019年11月房价,53410元/㎡,1.02%↓,罗湖,liantang
